LocationID,LocationName,StateAbbr,StateDesc,TotalPopulation,KMeansCluster,HierCluster
27163,Washington,MN,Minnesota,"278,936",0.0,2.0
27013,Blue Earth,MN,Minnesota,"70,006",0.0,2.0
28115,Pontotoc,MS,Mississippi,"31,535",2.0,4.0
26049,Genesee,MI,Michigan,"401,522",1.0,4.0
28093,Marshall,MS,Mississippi,"34,123",3.0,3.0
27051,Grant,MN,Minnesota,"6,139",0.0,2.0
27141,Sherburne,MN,Minnesota,"102,206",0.0,2.0
28007,Attala,MS,Mississippi,"17,359",2.0,3.0
26163,Wayne,MI,Michigan,"1,751,169",2.0,4.0
27067,Kandiyohi,MN,Minnesota,"43,813",0.0,2.0
27161,Waseca,MN,Minnesota,"18,981",0.0,2.0
27057,Hubbard,MN,Minnesota,"22,132",0.0,2.0
28009,Benton,MS,Mississippi,"7,438",2.0,3.0
26159,Van Buren,MI,Michigan,"75,798",1.0,1.0
28079,Leake,MS,Mississippi,"21,258",3.0,3.0
27109,Olmsted,MN,Minnesota,"164,784",0.0,2.0
28091,Marion,MS,Mississippi,"24,224",3.0,3.0
27073,Lac qui Parle,MN,Minnesota,"6,630",0.0,2.0
28073,Lamar,MS,Mississippi,"66,217",1.0,4.0
26039,Crawford,MI,Michigan,"13,538",1.0,1.0
28023,Clarke,MS,Mississippi,"15,228",2.0,3.0
27087,Mahnomen,MN,Minnesota,"5,280",2.0,4.0
26143,Roscommon,MI,Michigan,"23,863",1.0,1.0
28021,Claiborne,MS,Mississippi,"8,617",3.0,3.0
26053,Gogebic,MI,Michigan,"14,224",1.0,1.0
28033,DeSoto,MS,Mississippi,"193,247",1.0,2.0
27099,Mower,MN,Minnesota,"40,058",0.0,2.0
28061,Jasper,MS,Mississippi,"16,013",3.0,3.0
27103,Nicollet,MN,Minnesota,"34,242",0.0,2.0
27145,Stearns,MN,Minnesota,"160,977",0.0,2.0
27031,Cook,MN,Minnesota,"5,639",0.0,2.0
27147,Steele,MN,Minnesota,"37,421",0.0,2.0
27037,Dakota,MN,Minnesota,"447,440",0.0,2.0
28131,Stone,MS,Mississippi,"18,756",2.0,4.0
26161,Washtenaw,MI,Michigan,"365,536",0.0,2.0
28111,Perry,MS,Mississippi,"11,315",2.0,4.0
28027,Coahoma,MS,Mississippi,"20,077",3.0,3.0
28003,Alcorn,MS,Mississippi,"34,135",2.0,4.0
26117,Montcalm,MI,Michigan,"68,154",1.0,1.0
26145,Saginaw,MI,Michigan,"187,782",1.0,4.0
28135,Tallahatchie,MS,Mississippi,"11,837",3.0,3.0
27095,Mille Lacs,MN,Minnesota,"27,427",0.0,2.0
27001,Aitkin,MN,Minnesota,"16,102",0.0,2.0
28123,Scott,MS,Mississippi,"27,507",3.0,3.0
26155,Shiawassee,MI,Michigan,"68,025",1.0,1.0
28113,Pike,MS,Mississippi,"39,394",3.0,3.0
27075,Lake,MN,Minnesota,"10,855",0.0,2.0
26151,Sanilac,MI,Michigan,"40,368",1.0,1.0
28017,Chickasaw,MS,Mississippi,"16,866",3.0,3.0
28001,Adams,MS,Mississippi,"28,746",3.0,3.0
28075,Lauderdale,MS,Mississippi,"70,527",2.0,3.0
27093,Meeker,MN,Minnesota,"23,490",0.0,2.0
27063,Jackson,MN,Minnesota,"9,919",0.0,2.0
27083,Lyon,MN,Minnesota,"25,427",0.0,2.0
27169,Winona,MN,Minnesota,"49,721",0.0,2.0
27065,Kanabec,MN,Minnesota,"16,602",0.0,2.0
27049,Goodhue,MN,Minnesota,"48,035",0.0,2.0
26129,Ogemaw,MI,Michigan,"20,990",1.0,4.0
28035,Forrest,MS,Mississippi,"78,208",2.0,4.0
28119,Quitman,MS,Mississippi,"5,546",3.0,3.0
26113,Missaukee,MI,Michigan,"15,311",1.0,1.0
28129,Smith,MS,Mississippi,"14,099",2.0,3.0
28103,Noxubee,MS,Mississippi,"9,914",3.0,3.0
26103,Marquette,MI,Michigan,"66,999",0.0,2.0
27017,Carlton,MN,Minnesota,"36,825",0.0,2.0
27165,Watonwan,MN,Minnesota,"11,077",0.0,2.0
27045,Fillmore,MN,Minnesota,"21,522",0.0,2.0
30097,Sweet Grass,MT,Montana,"3,763",0.0,2.0
31047,Dawson,NE,Nebraska,"24,085",1.0,4.0
28163,Yazoo,MS,Mississippi,"25,796",3.0,3.0
30017,Custer,MT,Montana,"11,985",0.0,2.0
31041,Custer,NE,Nebraska,"10,581",0.0,2.0
31033,Cheyenne,NE,Nebraska,"9,541",0.0,2.0
29123,Madison,MO,Missouri,"12,698",1.0,1.0
30045,Judith Basin,MT,Montana,"2,093",0.0,1.0
30071,Phillips,MT,Montana,"4,249",0.0,1.0
29179,Reynolds,MO,Missouri,"5,950",2.0,4.0
30089,Sanders,MT,Montana,"13,684",1.0,1.0
29189,St. Louis,MO,Missouri,"987,059",0.0,2.0
29011,Barton,MO,Missouri,"11,731",2.0,4.0
29119,McDonald,MO,Missouri,"23,903",2.0,4.0
29003,Andrew,MO,Missouri,"18,127",0.0,2.0
29229,Wright,MO,Missouri,"19,403",2.0,4.0
29047,Clay,MO,Missouri,"259,772",0.0,2.0
29159,Pettis,MO,Missouri,"43,530",1.0,1.0
31055,Douglas,NE,Nebraska,"589,540",0.0,2.0
31007,Banner,NE,Nebraska,674,0.0,2.0
29043,Christian,MO,Missouri,"94,422",0.0,2.0
30073,Pondera,MT,Montana,"6,125",2.0,4.0
31031,Cherry,NE,Nebraska,"5,492",0.0,2.0
30079,Prairie,MT,Montana,"1,112",2.0,4.0
29083,Henry,MO,Missouri,"22,485",2.0,4.0
29017,Bollinger,MO,Missouri,"10,544",2.0,4.0
29195,Saline,MO,Missouri,"23,049",1.0,1.0
31037,Colfax,NE,Nebraska,"10,566",1.0,4.0
29039,Cedar,MO,Missouri,"14,672",2.0,4.0
29203,Shannon,MO,Missouri,"7,238",2.0,4.0
31015,Boyd,NE,Nebraska,"1,725",0.0,2.0
31043,Dakota,NE,Nebraska,"21,268",1.0,4.0
29091,Howell,MO,Missouri,"40,735",2.0,4.0
29171,Putnam,MO,Missouri,"4,638",1.0,1.0
29077,Greene,MO,Missouri,"304,611",1.0,1.0
29113,Lincoln,MO,Missouri,"64,699",1.0,1.0
30035,Glacier,MT,Montana,"13,609",3.0,3.0
29021,Buchanan,MO,Missouri,"82,956",2.0,4.0
30099,Teton,MT,Montana,"6,430",0.0,1.0
31051,Dixon,NE,Nebraska,"5,491",0.0,2.0
29029,Camden,MO,Missouri,"44,044",1.0,1.0
29149,Oregon,MO,Missouri,"8,720",2.0,4.0
29209,Stone,MO,Missouri,"32,658",1.0,1.0
29075,Gentry,MO,Missouri,"6,287",1.0,4.0
31005,Arthur,NE,Nebraska,412,0.0,2.0
31027,Cedar,NE,Nebraska,"8,262",0.0,2.0
29183,St. Charles,MO,Missouri,"416,659",0.0,2.0
29105,Laclede,MO,Missouri,"36,680",2.0,4.0
30007,Broadwater,MT,Montana,"8,032",0.0,2.0
30087,Rosebud,MT,Montana,"8,160",2.0,4.0
29215,Texas,MO,Missouri,"25,619",2.0,4.0
29079,Grundy,MO,Missouri,"9,815",2.0,4.0
29125,Maries,MO,Missouri,"8,430",1.0,1.0
30075,Powder River,MT,Montana,"1,743",0.0,2.0
30077,Powell,MT,Montana,"7,133",1.0,1.0
29186,Ste. Genevieve,MO,Missouri,"18,642",1.0,1.0
30001,Beaverhead,MT,Montana,"9,885",0.0,2.0
29045,Clark,MO,Missouri,"6,641",2.0,4.0
28145,Union,MS,Mississippi,"28,284",2.0,4.0
30065,Musselshell,MT,Montana,"5,308",1.0,1.0
30059,Meagher,MT,Montana,"2,071",0.0,2.0
29007,Audrain,MO,Missouri,"24,394",2.0,4.0
29035,Carter,MO,Missouri,"5,303",2.0,4.0
29175,Randolph,MO,Missouri,"24,109",2.0,1.0
31059,Fillmore,NE,Nebraska,"5,548",0.0,2.0
29089,Howard,MO,Missouri,"10,101",1.0,1.0
30091,Sheridan,MT,Montana,"3,498",0.0,1.0
29225,Webster,MO,Missouri,"41,472",1.0,1.0
31069,Garden,NE,Nebraska,"1,794",1.0,2.0
31017,Brown,NE,Nebraska,"2,853",0.0,2.0
28161,Yalobusha,MS,Mississippi,"12,386",3.0,3.0
29227,Worth,MO,Missouri,"1,907",2.0,4.0
31025,Cass,NE,Nebraska,"27,446",0.0,2.0
30013,Cascade,MT,Montana,"84,900",1.0,1.0
29053,Cooper,MO,Missouri,"16,947",1.0,1.0
29097,Jasper,MO,Missouri,"125,056",2.0,1.0
30061,Mineral,MT,Montana,"5,090",0.0,1.0
31085,Hayes,NE,Nebraska,846,0.0,2.0
31063,Frontier,NE,Nebraska,"2,585",0.0,2.0
29013,Bates,MO,Missouri,"16,242",2.0,4.0
29173,Ralls,MO,Missouri,"10,489",1.0,1.0
29181,Ripley,MO,Missouri,"10,806",2.0,4.0
31029,Chase,NE,Nebraska,"3,724",0.0,2.0
29141,Morgan,MO,Missouri,"21,970",2.0,4.0
30083,Richland,MT,Montana,"11,173",0.0,2.0
29185,St. Clair,MO,Missouri,"9,752",2.0,4.0
31021,Burt,NE,Nebraska,"6,727",0.0,2.0
30093,Silver Bow,MT,Montana,"36,360",0.0,1.0
30027,Fergus,MT,Montana,"11,772",0.0,2.0
31053,Dodge,NE,Nebraska,"37,187",0.0,2.0
29109,Lawrence,MO,Missouri,"38,872",2.0,4.0
31001,Adams,NE,Nebraska,"30,899",0.0,2.0
30031,Gallatin,MT,Montana,"126,409",0.0,2.0
29221,Washington,MO,Missouri,"23,534",2.0,4.0
29151,Osage,MO,Missouri,"13,468",1.0,2.0
31077,Greeley,NE,Nebraska,"2,219",0.0,2.0
30009,Carbon,MT,Montana,"11,419",0.0,2.0
30057,Madison,MT,Montana,"9,521",0.0,2.0
31009,Blaine,NE,Nebraska,436,0.0,2.0
30051,Liberty,MT,Montana,"1,974",2.0,4.0
29073,Gasconade,MO,Missouri,"14,705",1.0,1.0
29145,Newton,MO,Missouri,"60,677",1.0,1.0
31049,Deuel,NE,Nebraska,"1,871",0.0,2.0
29069,Dunklin,MO,Missouri,"27,032",2.0,4.0
29217,Vernon,MO,Missouri,"19,710",2.0,4.0
30111,Yellowstone,MT,Montana,"170,843",0.0,2.0
29127,Marion,MO,Missouri,"28,336",1.0,1.0
30011,Carter,MT,Montana,"1,418",0.0,1.0
29063,DeKalb,MO,Missouri,"9,899",1.0,1.0
30107,Wheatland,MT,Montana,"2,057",1.0,1.0
31073,Gosper,NE,Nebraska,"1,847",0.0,2.0
29223,Wayne,MO,Missouri,"10,811",2.0,4.0
29037,Cass,MO,Missouri,"111,732",0.0,2.0
29049,Clinton,MO,Missouri,"21,548",1.0,1.0
31023,Butler,NE,Nebraska,"8,459",0.0,2.0
29111,Lewis,MO,Missouri,"9,818",2.0,4.0
31067,Gage,NE,Nebraska,"21,634",0.0,2.0
29085,Hickory,MO,Missouri,"8,718",2.0,4.0
30015,Chouteau,MT,Montana,"5,847",1.0,1.0
28157,Wilkinson,MS,Mississippi,"8,058",3.0,3.0
29169,Pulaski,MO,Missouri,"53,812",1.0,1.0
29155,Pemiscot,MO,Missouri,"14,613",3.0,4.0
31071,Garfield,NE,Nebraska,"1,763",0.0,2.0
29023,Butler,MO,Missouri,"41,948",2.0,4.0
31045,Dawes,NE,Nebraska,"8,133",0.0,2.0
30103,Treasure,MT,Montana,772,0.0,2.0
29099,Jefferson,MO,Missouri,"231,230",1.0,2.0
29199,Scotland,MO,Missouri,"4,676",2.0,4.0
30041,Hill,MT,Montana,"16,276",2.0,4.0
28155,Webster,MS,Mississippi,"9,988",1.0,4.0
29177,Ray,MO,Missouri,"23,182",1.0,1.0
30021,Dawson,MT,Montana,"8,810",0.0,2.0
29207,Stoddard,MO,Missouri,"28,397",2.0,4.0
29001,Adair,MO,Missouri,"25,122",1.0,1.0
29027,Callaway,MO,Missouri,"44,731",1.0,1.0
28153,Wayne,MS,Mississippi,"19,703",3.0,3.0
30055,McCone,MT,Montana,"1,676",0.0,2.0
29131,Miller,MO,Missouri,"25,590",1.0,1.0
29129,Mercer,MO,Missouri,"3,469",2.0,4.0
28147,Walthall,MS,Mississippi,"13,863",3.0,3.0
29041,Chariton,MO,Missouri,"7,399",1.0,1.0
29139,Montgomery,MO,Missouri,"11,459",2.0,4.0
31065,Furnas,NE,Nebraska,"4,556",0.0,2.0
30047,Lake,MT,Montana,"33,338",1.0,1.0
29121,Macon,MO,Missouri,"15,161",1.0,1.0
29153,Ozark,MO,Missouri,"8,970",2.0,4.0
31039,Cuming,NE,Nebraska,"8,918",0.0,2.0
29095,Jackson,MO,Missouri,"718,560",1.0,4.0
30037,Golden Valley,MT,Montana,835,1.0,1.0
29067,Douglas,MO,Missouri,"12,228",2.0,4.0
31079,Hall,NE,Nebraska,"62,197",1.0,2.0
30033,Garfield,MT,Montana,"1,211",0.0,1.0
29103,Knox,MO,Missouri,"3,723",2.0,4.0
30063,Missoula,MT,Montana,"121,849",0.0,2.0
28159,Winston,MS,Mississippi,"17,416",3.0,3.0
29201,Scott,MO,Missouri,"37,889",2.0,4.0
29163,Pike,MO,Missouri,"17,935",2.0,4.0
29117,Livingston,MO,Missouri,"14,557",1.0,1.0
30067,Park,MT,Montana,"17,903",0.0,2.0
29137,Monroe,MO,Missouri,"8,698",2.0,4.0
28143,Tunica,MS,Mississippi,"9,234",3.0,3.0
31057,Dundy,NE,Nebraska,"1,561",0.0,2.0
31003,Antelope,NE,Nebraska,"6,302",0.0,2.0
31083,Harlan,NE,Nebraska,"3,045",0.0,2.0
31013,Box Butte,NE,Nebraska,"10,692",0.0,2.0
30005,Blaine,MT,Montana,"6,899",2.0,4.0
31019,Buffalo,NE,Nebraska,"50,697",0.0,2.0
30043,Jefferson,MT,Montana,"13,048",0.0,2.0
29005,Atchison,MO,Missouri,"5,107",1.0,1.0
29057,Dade,MO,Missouri,"7,716",2.0,4.0
31081,Hamilton,NE,Nebraska,"9,537",0.0,2.0
29205,Shelby,MO,Missouri,"5,931",2.0,4.0
29019,Boone,MO,Missouri,"189,463",0.0,2.0
29081,Harrison,MO,Missouri,"8,220",2.0,4.0
28151,Washington,MS,Mississippi,"41,946",3.0,3.0
29147,Nodaway,MO,Missouri,"20,695",1.0,1.0
29033,Carroll,MO,Missouri,"8,391",1.0,1.0
30023,Deer Lodge,MT,Montana,"9,673",1.0,1.0
30019,Daniels,MT,Montana,"1,633",0.0,2.0
29065,Dent,MO,Missouri,"14,647",2.0,4.0
29213,Taney,MO,Missouri,"56,775",1.0,1.0
30105,Valley,MT,Montana,"7,474",0.0,1.0
30039,Granite,MT,Montana,"3,595",0.0,1.0
31035,Clay,NE,Nebraska,"6,116",0.0,2.0
29051,Cole,MO,Missouri,"77,278",0.0,2.0
29087,Holt,MO,Missouri,"4,248",1.0,1.0
30049,Lewis and Clark,MT,Montana,"75,011",0.0,2.0
29055,Crawford,MO,Missouri,"22,719",2.0,4.0
29187,St. Francois,MO,Missouri,"67,058",2.0,4.0
29025,Caldwell,MO,Missouri,"8,955",1.0,1.0
29167,Polk,MO,Missouri,"32,780",2.0,4.0
30003,Big Horn,MT,Montana,"12,751",3.0,3.0
30029,Flathead,MT,Montana,"113,679",0.0,2.0
30109,Wibaux,MT,Montana,910,0.0,1.0
29107,Lafayette,MO,Missouri,"33,196",1.0,1.0
29161,Phelps,MO,Missouri,"45,284",1.0,1.0
29157,Perry,MO,Missouri,"18,950",1.0,1.0
30085,Roosevelt,MT,Montana,"10,319",3.0,3.0
29009,Barry,MO,Missouri,"35,265",2.0,4.0
28149,Warren,MS,Mississippi,"42,298",2.0,4.0
29015,Benton,MO,Missouri,"20,552",2.0,4.0
31011,Boone,NE,Nebraska,"5,310",0.0,2.0
29071,Franklin,MO,Missouri,"106,404",1.0,2.0
29219,Warren,MO,Missouri,"37,806",1.0,1.0
29059,Dallas,MO,Missouri,"17,768",2.0,4.0
31061,Franklin,NE,Nebraska,"2,825",0.0,2.0
30025,Fallon,MT,Montana,"2,994",0.0,2.0
29197,Schuyler,MO,Missouri,"4,053",1.0,1.0
29101,Johnson,MO,Missouri,"54,962",1.0,1.0
30095,Stillwater,MT,Montana,"9,173",0.0,2.0
29135,Moniteau,MO,Missouri,"15,256",1.0,1.0
29031,Cape Girardeau,MO,Missouri,"82,984",1.0,1.0
30069,Petroleum,MT,Montana,554,0.0,2.0
29165,Platte,MO,Missouri,"111,940",0.0,2.0
29093,Iron,MO,Missouri,"9,440",2.0,4.0
29143,New Madrid,MO,Missouri,"15,424",2.0,4.0
29211,Sullivan,MO,Missouri,"5,797",2.0,4.0
29133,Mississippi,MO,Missouri,"11,822",3.0,4.0
29061,Daviess,MO,Missouri,"8,551",2.0,4.0
30101,Toole,MT,Montana,"5,133",1.0,1.0
30053,Lincoln,MT,Montana,"21,895",1.0,1.0
31075,Grant,NE,Nebraska,565,0.0,2.0
29115,Linn,MO,Missouri,"11,791",1.0,1.0
29510,St. Louis,MO,Missouri,"281,754",1.0,4.0
30081,Ravalli,MT,Montana,"47,738",0.0,2.0
36093,Schenectady,NY,New York,"159,902",0.0,2.0
31139,Pierce,NE,Nebraska,"7,299",0.0,2.0
35015,Eddy,NM,New Mexico,"60,275",1.0,4.0
31101,Keith,NE,Nebraska,"8,113",0.0,2.0
37023,Burke,NC,North Carolina,"88,338",1.0,4.0
31087,Hitchcock,NE,Nebraska,"2,552",0.0,2.0
32510,Carson City,NV,Nevada,"58,036",1.0,1.0
34029,Ocean,NJ,New Jersey,"659,197",0.0,2.0
33007,Coos,NH,New Hampshire,"31,372",1.0,1.0
36111,Ulster,NY,New York,"182,333",0.0,2.0
35047,San Miguel,NM,New Mexico,"26,668",1.0,4.0
37055,Dare,NC,North Carolina,"38,110",0.0,2.0
31161,Sheridan,NE,Nebraska,"4,928",0.0,2.0
33001,Belknap,NH,New Hampshire,"65,027",0.0,2.0
31127,Nemaha,NE,Nebraska,"7,076",0.0,2.0
37007,Anson,NC,North Carolina,"21,897",3.0,3.0
33003,Carroll,NH,New Hampshire,"52,448",0.0,2.0
35049,Santa Fe,NM,New Mexico,"155,956",0.0,2.0
35028,Los Alamos,NM,New Mexico,"19,444",0.0,2.0
33017,Strafford,NH,New Hampshire,"133,243",0.0,2.0
31181,Webster,NE,Nebraska,"3,351",0.0,2.0
36009,Cattaraugus,NY,New York,"75,600",1.0,1.0
37003,Alexander,NC,North Carolina,"36,473",1.0,1.0
31123,Morrill,NE,Nebraska,"4,504",1.0,2.0
32003,Clark,NV,Nevada,"2,336,573",1.0,4.0
35033,Mora,NM,New Mexico,"4,123",1.0,4.0
31105,Kimball,NE,Nebraska,"3,289",1.0,1.0
37019,Brunswick,NC,North Carolina,"159,964",0.0,2.0
36123,Yates,NY,New York,"24,472",1.0,2.0
37051,Cumberland,NC,North Carolina,"337,890",1.0,4.0
37057,Davidson,NC,North Carolina,"174,804",1.0,1.0
32009,Esmeralda,NV,Nevada,736,2.0,4.0
31131,Otoe,NE,Nebraska,"16,335",0.0,2.0
31119,Madison,NE,Nebraska,"35,627",0.0,2.0
36109,Tompkins,NY,New York,"103,558",0.0,2.0
36001,Albany,NY,New York,"316,659",0.0,2.0
36069,Ontario,NY,New York,"112,494",0.0,2.0
37053,Currituck,NC,North Carolina,"31,593",0.0,2.0
36071,Orange,NY,New York,"407,470",0.0,2.0
31121,Merrick,NE,Nebraska,"7,755",0.0,2.0
34031,Passaic,NJ,New Jersey,"513,395",1.0,4.0
36003,Allegany,NY,New York,"46,651",1.0,2.0
34005,Burlington,NJ,New Jersey,"469,167",0.0,2.0
36085,Richmond,NY,New York,"490,687",0.0,2.0
37017,Bladen,NC,North Carolina,"29,484",2.0,4.0
34019,Hunterdon,NJ,New Jersey,"130,183",0.0,2.0
36095,Schoharie,NY,New York,"30,105",0.0,2.0
37039,Cherokee,NC,North Carolina,"29,959",1.0,1.0
33019,Sullivan,NH,New Hampshire,"43,969",0.0,2.0
36067,Onondaga,NY,New York,"467,873",0.0,2.0
36039,Greene,NY,New York,"47,062",0.0,2.0
31093,Howard,NE,Nebraska,"6,527",0.0,2.0
35031,McKinley,NM,New Mexico,"68,797",3.0,3.0
36051,Livingston,NY,New York,"61,158",0.0,2.0
32019,Lyon,NV,Nevada,"62,583",1.0,4.0
34011,Cumberland,NJ,New Jersey,"152,326",2.0,4.0
34003,Bergen,NJ,New Jersey,"957,736",0.0,2.0
31157,Scotts Bluff,NE,Nebraska,"35,699",0.0,2.0
36083,Rensselaer,NY,New York,"159,305",0.0,2.0
35055,Taos,NM,New Mexico,"34,405",0.0,2.0
35059,Union,NM,New Mexico,"3,964",1.0,4.0
36023,Cortland,NY,New York,"45,752",0.0,2.0
31143,Polk,NE,Nebraska,"5,228",0.0,2.0
32013,Humboldt,NV,Nevada,"17,136",1.0,4.0
32001,Churchill,NV,Nevada,"25,803",1.0,4.0
31169,Thayer,NE,Nebraska,"4,829",0.0,2.0
35041,Roosevelt,NM,New Mexico,"18,787",1.0,4.0
31185,York,NE,Nebraska,"14,356",0.0,2.0
33011,Hillsborough,NH,New Hampshire,"427,354",0.0,2.0
37013,Beaufort,NC,North Carolina,"44,481",1.0,4.0
36007,Broome,NY,New York,"196,077",1.0,2.0
35027,Lincoln,NM,New Mexico,"20,029",1.0,1.0
31137,Phelps,NE,Nebraska,"9,057",0.0,2.0
33005,Cheshire,NH,New Hampshire,"77,703",0.0,2.0
36055,Monroe,NY,New York,"748,482",0.0,2.0
35053,Socorro,NM,New Mexico,"15,963",2.0,4.0
35003,Catron,NM,New Mexico,"3,825",1.0,4.0
36017,Chenango,NY,New York,"45,920",1.0,2.0
34033,Salem,NJ,New Jersey,"65,338",1.0,2.0
31125,Nance,NE,Nebraska,"3,274",0.0,2.0
34001,Atlantic,NJ,New Jersey,"275,213",1.0,2.0
34037,Sussex,NJ,New Jersey,"146,132",0.0,2.0
36107,Tioga,NY,New York,"47,715",0.0,2.0
32033,White Pine,NV,Nevada,"8,522",1.0,4.0
35017,Grant,NM,New Mexico,"27,472",1.0,4.0
35005,Chaves,NM,New Mexico,"63,561",2.0,4.0
31177,Washington,NE,Nebraska,"21,152",0.0,2.0
36035,Fulton,NY,New York,"52,234",1.0,1.0
31129,Nuckolls,NE,Nebraska,"4,095",0.0,2.0
31141,Platte,NE,Nebraska,"34,609",0.0,2.0
31097,Johnson,NE,Nebraska,"5,198",0.0,2.0
37025,Cabarrus,NC,North Carolina,"240,016",0.0,2.0
31113,Logan,NE,Nebraska,655,0.0,2.0
36077,Otsego,NY,New York,"60,126",0.0,2.0
32017,Lincoln,NV,Nevada,"4,452",1.0,1.0
36061,New York,NY,New York,"1,597,451",0.0,2.0
36041,Hamilton,NY,New York,"5,082",0.0,2.0
36119,Westchester,NY,New York,"990,817",0.0,2.0
36025,Delaware,NY,New York,"44,410",1.0,2.0
31163,Sherman,NE,Nebraska,"2,983",0.0,2.0
36081,Queens,NY,New York,"2,252,196",1.0,2.0
36099,Seneca,NY,New York,"32,349",1.0,2.0
31115,Loup,NE,Nebraska,592,0.0,2.0
37045,Cleveland,NC,North Carolina,"101,378",1.0,4.0
35045,San Juan,NM,New Mexico,"120,675",2.0,3.0
36019,Clinton,NY,New York,"78,115",1.0,2.0
31107,Knox,NE,Nebraska,"8,298",1.0,2.0
35035,Otero,NM,New Mexico,"68,835",1.0,4.0
31171,Thomas,NE,Nebraska,677,0.0,2.0
36091,Saratoga,NY,New York,"238,711",0.0,2.0
31111,Lincoln,NE,Nebraska,"33,365",0.0,2.0
31091,Hooker,NE,Nebraska,679,0.0,2.0
35061,Valencia,NM,New Mexico,"79,141",1.0,4.0
35007,Colfax,NM,New Mexico,"12,255",1.0,4.0
31147,Richardson,NE,Nebraska,"7,689",0.0,2.0
35013,Do̱a Ana,NM,New Mexico,"225,210",1.0,4.0
36089,St. Lawrence,NY,New York,"106,940",1.0,1.0
31133,Pawnee,NE,Nebraska,"2,512",1.0,2.0
35043,Sandoval,NM,New Mexico,"155,936",0.0,2.0
37001,Alamance,NC,North Carolina,"179,165",1.0,4.0
37035,Catawba,NC,North Carolina,"164,645",1.0,2.0
36027,Dutchess,NY,New York,"297,150",0.0,2.0
31175,Valley,NE,Nebraska,"4,012",0.0,2.0
34017,Hudson,NJ,New Jersey,"705,472",0.0,2.0
36101,Steuben,NY,New York,"92,162",0.0,2.0
34023,Middlesex,NJ,New Jersey,"863,623",0.0,2.0
31117,McPherson,NE,Nebraska,383,0.0,2.0
37027,Caldwell,NC,North Carolina,"80,574",1.0,1.0
36005,Bronx,NY,New York,"1,356,476",3.0,3.0
31155,Saunders,NE,Nebraska,"23,463",0.0,2.0
31149,Rock,NE,Nebraska,"1,271",0.0,2.0
31145,Red Willow,NE,Nebraska,"10,457",0.0,2.0
36113,Warren,NY,New York,"65,380",0.0,2.0
31183,Wheeler,NE,Nebraska,775,0.0,2.0
37043,Clay,NC,North Carolina,"11,864",1.0,2.0
35021,Harding,NM,New Mexico,624,2.0,4.0
36053,Madison,NY,New York,"66,921",0.0,2.0
32031,Washoe,NV,Nevada,"498,022",0.0,1.0
35051,Sierra,NM,New Mexico,"11,488",2.0,4.0
34015,Gloucester,NJ,New Jersey,"308,423",0.0,2.0
33015,Rockingham,NH,New Hampshire,"320,689",0.0,2.0
36047,Kings,NY,New York,"2,561,225",1.0,2.0
31109,Lancaster,NE,Nebraska,"326,716",0.0,2.0
34009,Cape May,NJ,New Jersey,"94,610",0.0,2.0
35057,Torrance,NM,New Mexico,"15,633",2.0,4.0
36105,Sullivan,NY,New York,"79,920",1.0,2.0
37015,Bertie,NC,North Carolina,"16,922",3.0,3.0
35011,De Baca,NM,New Mexico,"1,657",1.0,4.0
36031,Essex,NY,New York,"36,775",0.0,2.0
33009,Grafton,NH,New Hampshire,"93,146",0.0,2.0
37033,Caswell,NC,North Carolina,"22,807",1.0,4.0
35023,Hidalgo,NM,New Mexico,"3,965",2.0,4.0
31099,Kearney,NE,Nebraska,"6,770",0.0,2.0
36011,Cayuga,NY,New York,"74,485",1.0,2.0
36021,Columbia,NY,New York,"60,470",0.0,2.0
37009,Ashe,NC,North Carolina,"27,063",1.0,1.0
34027,Morris,NJ,New Jersey,"514,423",0.0,2.0
35019,Guadalupe,NM,New Mexico,"4,292",2.0,4.0
34007,Camden,NJ,New Jersey,"527,196",0.0,2.0
36049,Lewis,NY,New York,"26,548",1.0,2.0
32029,Storey,NV,Nevada,"4,177",0.0,2.0
35001,Bernalillo,NM,New Mexico,"671,586",1.0,2.0
36029,Erie,NY,New York,"946,147",0.0,2.0
35029,Luna,NM,New Mexico,"25,316",3.0,4.0
32023,Nye,NV,Nevada,"55,720",2.0,4.0
34035,Somerset,NJ,New Jersey,"348,842",0.0,2.0
36121,Wyoming,NY,New York,"39,532",1.0,2.0
31165,Sioux,NE,Nebraska,"1,154",1.0,1.0
35039,Rio Arriba,NM,New Mexico,"39,876",2.0,4.0
36115,Washington,NY,New York,"60,047",0.0,2.0
34021,Mercer,NJ,New Jersey,"381,671",0.0,2.0
31167,Stanton,NE,Nebraska,"5,856",0.0,2.0
36063,Niagara,NY,New York,"209,457",0.0,2.0
32007,Elko,NV,Nevada,"54,293",1.0,4.0
36073,Orleans,NY,New York,"39,124",1.0,2.0
36103,Suffolk,NY,New York,"1,523,170",0.0,2.0
36013,Chautauqua,NY,New York,"124,891",1.0,1.0
36015,Chemung,NY,New York,"81,325",1.0,2.0
34013,Essex,NJ,New Jersey,"851,117",1.0,2.0
32011,Eureka,NV,Nevada,"1,917",2.0,4.0
37005,Alleghany,NC,North Carolina,"11,342",1.0,4.0
37049,Craven,NC,North Carolina,"102,391",1.0,4.0
32027,Pershing,NV,Nevada,"6,364",1.0,4.0
37031,Carteret,NC,North Carolina,"69,615",0.0,2.0
